1958.05	3.57	4.62	0.0399	
1958.06	3.57	4.55	0.0387	
1958.07	3.67	4.53	0.0376	
1958.08	3.85	4.67	0.0363	
1958.09	4.09	4.87	0.0353	
1958.1	4.11	4.92	0.0341	
1958.11	4.09	4.87	0.0332	
1958.12	4.08	4.85	0.0327	
1959.01	4.12	4.87	0.0316	
1959.02	4.14	4.89	0.0322	
1959.03	4.13	4.85	0.0315	
1959.04	4.23	4.86	0.0311	
1959.05	4.37	4.96	0.0308	
1959.06	4.46	5.04	0.0312	
1959.07	4.47	5.08	0.0301	
1959.08	4.43	5.09	0.0304	
1959.09	4.52	5.18	0.0317	
1959.1	4.57	5.28	0.0319	
1959.11	4.56	5.26	0.0319	
1959.12	4.58	5.28	0.0310	
1960.01	4.61	5.34	0.0322	
1960.02	4.56	5.34	0.0341	
1960.03	4.49	5.25	0.0353	
1960.04	4.45	5.2	0.0349	
1960.05	4.46	5.28	0.0353	
1960.06	4.45	5.26	0.0341	
1960.07	4.41	5.22	0.0349	
1960.08	4.28	5.08	0.0345	
1960.09	4.25	5.01	0.0356	
1960.1	4.3	5.11	0.0363	
1960.11	4.31	5.08	0.0352	
1960.12	4.35	5.1	0.0343	
1961.01	4.32	5.1	0.0326	
1961.02	4.27	5.07	0.0313	
1961.03	4.22	5.02	0.0303	
1961.04	4.25	5.01	0.0295	
1961.05	4.27	5.01	0.0292	
1961.06	4.33	5.03	0.0296	
1961.07	4.41	5.09	0.0297	
1961.08	4.45	5.11	0.0288	
1961.09	4.45	5.12	0.0291	
1961.1	4.42	5.13	0.0291	
1961.11	4.39	5.11	0.0281	
1961.12	4.42	5.1	0.0282	
1962.01	4.42	5.08	0.0293	
1962.02	4.42	5.07	0.0290	
1962.03	4.39	5.04	0.0290	
1962.04	4.33	5.02	0.0301	
1962.05	4.28	5	0.0326	
1962.06	4.28	5.02	0.0370	
1962.07	4.34	5.05	0.0363	
1962.08	4.35	5.06	0.0354	
1962.09	4.32	5.03	0.0359	
1962.1	4.28	4.99	0.0373	
1962.11	4.25	4.96	0.0352	
1962.12	4.24	4.92	0.0340	
1963.01	4.21	4.91	0.0328	
1963.02	4.19	4.89	0.0325	
1963.03	4.19	4.88	0.0327	
1963.04	4.21	4.87	0.0315	
1963.05	4.22	4.85	0.0311	
1963.06	4.23	4.84	0.0314	
1963.07	4.26	4.84	0.0319	
1963.08	4.29	4.83	0.0311	
1963.09	4.31	4.84	0.0303	
1963.1	4.32	4.83	0.0306	
1963.11	4.33	4.84	0.0311	
1963.12	4.35	4.85	0.0307	
1964.01	4.39	4.83	0.0300	
1964.02	4.36	4.83	0.0299	
1964.03	4.38	4.83	0.0296	
1964.04	4.4	4.85	0.0294	
1964.05	4.41	4.85	0.0293	
1964.06	4.41	4.85	0.0297	
1964.07	4.4	4.83	0.0288	
1964.08	4.41	4.82	0.0295	
1964.09	4.42	4.82	0.0293	
1964.1	4.42	4.81	0.0290	
1964.11	4.43	4.81	0.0290	
1964.12	4.44	4.81	0.0298	
1965.01	4.43	4.8	0.0292	
1965.02	4.41	4.78	0.0292	
1965.03	4.42	4.78	0.0294	
1965.04	4.43	4.8	0.0292	
1965.05	4.44	4.81	0.0290	
1965.06	4.46	4.85	0.0307	
1965.07	4.48	4.88	0.0309	
1965.08	4.49	4.88	0.0306	
1965.09	4.52	4.91	0.0298	
1965.1	4.56	4.93	0.0293	
1965.11	4.6	4.95	0.0293	
1965.12	4.68	5.02	0.0297	
1966.01	4.74	5.06	0.0294	
1966.02	4.78	5.12	0.0298	
1966.03	4.92	5.32	0.0313	
1966.04	4.96	5.41	0.0305	
1966.05	4.98	5.48	0.0324	
1966.06	5.07	5.58	0.0329	
1966.07	5.16	5.68	0.0332	
1966.08	5.31	5.83	0.0356	
1966.09	5.49	6.09	0.0371	
1966.1	5.41	6.1	0.0374	
1966.11	5.35	6.13	0.0355	
1966.12	5.39	6.18	0.0353	
1967.01	5.2	5.97	0.0341	
1967.02	5.03	5.82	0.0331	
1967.03	5.13	5.85	0.0324	
1967.04	5.11	5.83	0.0319	
1967.05	5.24	5.96	0.0313	
1967.06	5.44	6.15	0.0317	
1967.07	5.58	6.26	0.0313	
1967.08	5.62	6.33	0.0308	
1967.09	5.65	6.4	0.0305	
1967.1	5.82	6.52	0.0305	
1967.11	6.07	6.72	0.0315	
1967.12	6.19	6.93	0.0306	
1968.01	6.17	6.84	0.0308	
1968.02	6.1	6.8	0.0324	
1968.03	6.11	6.85	0.0331	
1968.04	6.21	6.97	0.0310	
1968.05	6.27	7.03	0.0304	
1968.06	6.28	7.07	0.0298	
1968.07	6.24	6.98	0.0299	
1968.08	6.02	6.82	0.0307	
1968.09	5.97	6.79	0.0299	
1968.1	6.09	6.84	0.0293	
1968.11	6.19	7.01	0.0290	
1968.12	6.45	7.23	0.0288	
1969.01	6.59	7.32	0.0302	
1969.02	6.66	7.3	0.0304	
1969.03	6.85	7.51	0.0312	
1969.04	6.89	7.54	0.0307	
1969.05	6.79	7.52	0.0298	
1969.06	6.98	7.7	0.0316	
1969.07	7.08	7.84	0.0331	
1969.08	6.97	7.86	0.0334	
1969.09	7.14	8.05	0.0333	
1969.1	7.33	8.22	0.0330	
1969.11	7.35	8.25	0.0328	
1969.12	7.72	8.65	0.0347	
1970.01	7.91	8.86	0.0350	
1970.02	7.93	8.78	0.0363	
1970.03	7.84	8.63	0.0358	
1970.04	7.83	8.7	0.0369	
1970.05	8.11	8.98	0.0418	
1970.06	8.48	9.25	0.0421	
1970.07	8.44	9.4	0.0420	
1970.08	8.13	9.44	0.0409	
1970.09	8.09	9.39	0.0386	
1970.1	8.03	9.33	0.0376	
1970.11	8.05	9.38	0.0375	
1970.12	7.64	9.12	0.0349	
1971.01	7.36	8.74	0.0335	
1971.02	7.08	8.39	0.0321	
1971.03	7.21	8.46	0.0312	
1971.04	7.25	8.45	0.0302	
1971.05	7.53	8.62	0.0305	
1971.06	7.64	8.75	0.0311	
1971.07	7.64	8.76	0.0313	
1971.08	7.59	8.76	0.0318	
1971.09	7.44	8.59	0.0311	
1971.1	7.39	8.48	0.0317	
1971.11	7.26	8.38	0.0332	
1971.12	7.25	8.38	0.0310	
1972.01	7.19	8.23	0.0297	
1972.02	7.27	8.23	0.0292	
1972.03	7.24	8.24	0.0285	
1972.04	7.3	8.24	0.0282	
1972.05	7.3	8.23	0.0285	
1972.06	7.23	8.2	0.0284	
1972.07	7.21	8.23	0.0287	
1972.08	7.19	8.19	0.0277	
1972.09	7.22	8.09	0.0282	
1972.1	7.21	8.06	0.0283	
1972.11	7.12	7.99	0.0272	
1972.12	7.08	7.93	0.0268	
1973.01	7.15	7.9	0.0267	
1973.02	7.22	7.97	0.0277	
1973.03	7.29	8.03	0.0282	
1973.04	7.26	8.09	0.0289	
1973.05	7.29	8.06	0.0299	
1973.06	7.37	8.13	0.0307	
1973.07	7.45	8.24	0.0306	
1973.08	7.68	8.53	0.0313	
1973.09	7.63	8.63	0.0310	
1973.1	7.6	8.41	0.0301	
1973.11	7.67	8.42	0.0328	
1973.12	7.68	8.48	0.0357	
1974.01	7.83	8.48	0.0354	
1974.02	7.85	8.53	0.0366	
1974.03	8.01	8.62	0.0353	
1974.04	8.25	8.87	0.0374	
1974.05	8.37	9.05	0.0388	
1974.06	8.47	9.27	0.0390	
1974.07	8.72	9.48	0.0445	
1974.08	9	9.77	0.0468	
1974.09	9.24	10.18	0.0527	
1974.1	9.27	10.48	0.0517	
1974.11	8.89	10.6	0.0501	
1974.12	8.89	10.63	0.0537	
1975.01	8.83	10.81	0.0499	
1975.02	8.62	10.65	0.0455	
1975.03	8.67	10.48	0.0438	
1975.04	8.95	10.58	0.0435	
1975.05	8.9	10.69	0.0410	
1975.06	8.77	10.62	0.0402	
1975.07	8.84	10.55	0.0401	
1975.08	8.95	10.59	0.0433	
1975.09	8.95	10.61	0.0438	
1975.1	8.86	10.62	0.0418	
1975.11	8.78	10.56	0.0410	
1975.12	8.79	10.56	0.0415	
1976.01	8.6	10.41	0.0380	
1976.02	8.55	10.24	0.0366	
1976.03	8.52	10.12	0.0365	
1976.04	8.4	9.94	0.0364	
1976.05	8.58	9.86	0.0369	
1976.06	8.62	9.89	0.0369	
1976.07	8.56	9.82	0.0364	
1976.08	8.45	9.64	0.0370	
1976.09	8.38	9.4	0.0365	
1976.1	8.32	9.29	0.0384	
1976.11	8.25	9.23	0.0394	
1976.12	7.98	9.12	0.0387	
1977.01	7.96	9.08	0.0395	
1977.02	8.04	9.12	0.0410	
1977.03	8.1	9.12	0.0417	
1977.04	8.04	9.07	0.0429	
1977.05	8.05	9.01	0.0436	
1977.06	7.95	8.91	0.0439	
1977.07	7.94	8.87	0.0440	
1977.08	7.98	8.82	0.0456	
1977.09	7.92	8.8	0.0468	
1977.1	8.04	8.89	0.0486	
1977.11	8.08	8.95	0.0489	
1977.12	8.19	8.99	0.0498	
1978.01	8.41	9.17	0.0522	
1978.02	8.47	9.2	0.0535	
1978.03	8.47	9.22	0.0540	
1978.04	8.56	9.32	0.0522	
1978.05	8.69	9.49	0.0500	
1978.06	8.76	9.6	0.0503	
1978.07	8.88	9.6	0.0509	
1978.08	8.69	9.48	0.0480	
1978.09	8.69	9.42	0.0483	
1978.1	8.89	9.59	0.0501	
1978.11	9.03	9.83	0.0534	
1978.12	9.16	9.94	0.0528	
1979.01	9.25	10.13	0.0513	
1979.02	9.26	10.08	0.0525	
1979.03	9.37	10.26	0.0519	
1979.04	9.38	10.33	0.0514	
1979.05	9.5	10.47	0.0531	
1979.06	9.29	10.38	0.0525	
1979.07	9.2	10.29	0.0525	
1979.08	9.23	10.35	0.0508	
